product_id,product_name,size,color,price,cogs,categoriescategory_id,segmentssegment_id
398,SaigonFlex UM-03,L,pink,18902.079677419355,15269.099963419354,4,3
399,SaigonFlex UM-04,XL,yellow,40.02230694329042,22.312987555176583,4,3
400,SaigonFlex UM-05,S,red,9886.802879868348,7227.252905183763,4,3
401,SaigonFlex UM-06,M,black,11384.1,10814.895,4,3
402,SaigonFlex UM-07,L,orange,12352.398169014086,11202.389899478874,4,3
403,SaigonFlex UM-08,XL,blue,13752.81,7730.454500999999,4,3
404,SaigonFlex UM-09,S,white,22378.448212290503,17936.326242150837,4,3
405,SaigonFlex UM-10,M,purple,22994.37,14155.334172000004,4,3
406,SaigonFlex UM-11,L,green,23003.533636363634,15607.897572272726,4,3
407,SaigonFlex UM-12,XL,silver,19779.22981322719,18790.26832256583,4,3
408,SaigonFlex UM-13,S,pink,16386.067674418606,15566.764290697674,4,3
409,SaigonFlex UM-14,M,yellow,11606.281900452488,10763.665834479638,4,3
410,SaigonFlex UM-15,L,red,17643.046721311475,16760.8943852459,4,3
411,SaigonFlex UM-16,XL,black,22.925052456218573,14.278155394319832,4,3
412,SaigonFlex UM-17,S,orange,19533.022173913043,17015.21561569565,4,3
413,SaigonFlex UM-18,M,blue,14675.85,10280.432925,4,3
414,SaigonFlex UM-19,L,white,6484.525568181818,4763.532482386364,4,3
415,SaigonFlex UM-20,XL,purple,9929.025555555556,9299.525335333334,4,3
416,SaigonFlex UM-21,S,green,10765.597500000002,9498.48667425,4,3
417,SaigonFlex UM-22,M,silver,11199.107872340424,8260.461966638297,4,3
418,SaigonFlex UM-23,L,pink,10896.09205263158,9394.610567778947,4,3
419,SaigonFlex UM-24,XL,yellow,18774.585398230087,12475.711997123895,4,3
420,SaigonFlex UM-25,S,red,14672.77455621302,13939.135828402366,4,3
421,SaigonFlex UM-26,M,black,21110.51634146341,17857.385773243903,4,3
422,SaigonFlex UM-27,L,orange,10127.632355305466,5669.448592500001,4,3
423,SaigonFlex UM-28,XL,blue,12518.475688073391,11892.551903669722,4,3
424,SaigonFlex UM-29,S,white,20475.451545064378,12027.280237570814,4,3
425,SaigonFlex UM-30,M,purple,12149.68174904943,11542.197661596958,4,3
426,SaigonFlex UM-31,L,green,11422.280511627909,9893.979379172091,4,3
427,SaigonFlex UM-32,XL,silver,12186.983009708738,8692.974980825244,4,3
428,SaigonFlex UM-33,S,pink,14291.702003988035,13021.1696958335,4,3
429,SaigonFlex UM-34,M,yellow,22679.37,16660.265202,4,3
430,SaigonFlex UM-35,L,red,11001.0495,10450.997025,4,3
431,SaigonFlex UM-36,XL,black,12437.648350515465,9655.346414505157,4,3
432,SaigonFlex UM-37,S,orange,11109.203179972936,10553.743020974289,4,3
433,SaigonFlex UM-38,M,blue,11459.313318584072,6543.267904911505,4,3
434,SaigonFlex UM-39,L,white,61.55762709465135,36.90682186922416,4,3
435,SaigonFlex UM-40,XL,purple,20162.558053691275,19154.43015100671,4,3
436,SaigonFlex UM-41,S,green,22367.919512195123,16637.258533170734,4,3
437,SaigonFlex UM-42,M,silver,9651.796875,9169.20703125,4,3
438,SaigonFlex UM-43,L,pink,11718.531191363438,6680.734632196296,4,3
439,SaigonFlex UM-44,XL,yellow,12969.81,12321.3195,4,3
440,SaigonFlex UM-45,S,red,19538.72371179039,12420.766663585153,4,3
441,SaigonFlex UM-46,M,black,24.20837585679796,14.981117116583182,4,3
442,SaigonFlex UM-47,L,orange,9240.095454545455,8778.090681818181,4,3
443,SaigonFlex UM-48,XL,blue,10801.314772663089,6176.1917870087545,4,3
444,SaigonFlex UM-49,S,white,13238.5575,12576.629625,4,3
445,SaigonFlex UM-50,M,purple,10819.789797297297,7440.769443601352,4,3
446,SaigonFlex UM-51,L,green,29.11272586459657,17.27790013624841,4,3
447,SaigonFlex UM-52,XL,silver,18516.81586715867,14254.244854538743,4,3
448,SaigonFlex UM-53,S,pink,45.85145292907159,26.348088233858423,4,3
449,SaigonFlex UM-54,M,yellow,12600.87163103917,11279.04019694316,4,3
450,SaigonFlex UM-55,L,red,20605.7840625,17102.800771874998,4,3
451,SaigonFlex UM-56,XL,black,11090.666339746598,8601.920813107461,4,3
452,SaigonFlex UM-57,S,orange,13107.434516129031,7168.455936870969,4,3
453,SaigonFlex UM-58,M,blue,20.23986700354174,12.789779049149818,4,3
454,SaigonFlex UM-59,L,white,36.26974685611732,22.847821927161068,4,3
455,SaigonFlex UM-60,XL,purple,11674.470652173914,8494.34484652174,4,3
456,SaigonFlex UM-61,S,green,14175.284700544466,10311.102091176042,4,3
457,SaigonFlex UM-62,M,silver,11969.920218340612,6455.377973751093,4,3
458,SaigonFlex UM-63,L,pink,21423.246923076924,16733.698171615386,4,3
459,SaigonFlex UM-64,XL,yellow,12111.791176470588,8626.017675882353,4,3
460,SaigonFlex UM-65,S,red,10932.551358574608,9115.56132277951,4,3
461,SaigonFlex UM-66,M,black,13863.650487804878,13170.467963414634,4,3
462,SaigonFlex UM-67,L,orange,24321.97975609756,20085.09088258537,4,3
463,SaigonFlex UM-68,XL,blue,55.86047711324281,34.60387004336497,4,3
464,SaigonFlex UM-69,S,white,7809.460209424084,4229.603649424084,4,3
465,SaigonFlex UM-70,M,purple,14179.444183976262,13470.471974777449,4,3
466,SaigonFlex UM-71,L,green,11204.621320754715,8977.14260218868,4,3
467,SaigonFlex UM-72,XL,silver,11081.167628705149,6350.61716801092,4,3
468,SaigonFlex UM-73,S,pink,17.409337603805483,10.048922339220054,4,3
469,SaigonFlex UM-74,M,yellow,35.6537219313758,21.713939069448784,4,3
470,SaigonFlex UM-75,L,red,12524.873693181818,7330.8085726193185,4,3
471,SaigonFlex UM-76,XL,black,11232.976407322654,10671.32758695652,4,3
472,SaigonFlex UM-77,S,orange,11541.579742765272,10964.500755627008,4,3
473,SaigonFlex UM-78,M,blue,18458.3,13679.446129999998,4,3
474,SaigonFlex UM-79,L,white,36.743197912068986,21.535092385273764,4,3
475,SaigonFlex UM-80,XL,purple,12606.228520360584,10040.861016467206,4,3
476,SaigonFlex UM-81,S,green,23472.73046511628,14022.609179860465,4,3
477,SaigonFlex UM-82,M,silver,16438.628181818185,10491.132505636364,4,3
478,SaigonFlex UM-83,L,pink,17103.87,10599.268238999995,4,3
479,SaigonFlex UM-84,XL,yellow,11566.749193548389,8072.434262177418,4,3
480,SaigonFlex UM-85,S,red,45.27382942735669,25.31523330168555,4,3
481,SaigonFlex UM-86,M,black,9576.343636363636,9097.526454545456,4,3
482,SaigonFlex UM-87,L,orange,7907.13,6264.028386,4,3
483,SaigonFlex UM-88,XL,blue,19535.011791044777,18558.261201492536,4,3
484,SaigonFlex UM-89,S,white,15627.15,11739.11508,4,3
485,SaigonFlex UM-90,M,purple,10231.442307692309,9719.870192307691,4,3
486,SaigonFlex UM-91,L,green,11767.717834394904,6218.062103694268,4,3
487,SaigonFlex UM-92,XL,silver,13019.79912189546,11027.769856245455,4,3
488,SaigonFlex UM-93,S,pink,12855.294845488255,8786.594026891224,4,3
489,SaigonFlex UM-94,M,yellow,10349.290430769232,7115.137171153847,4,3
490,SaigonFlex UM-95,L,red,9468.391211401426,5174.475797030879,4,3
491,SaigonFlex UM-96,XL,black,11060.080544680852,10507.076517446809,4,3
492,SaigonFlex UM-97,S,orange,11054.693628318582,9357.79815637168,4,3
493,SaigonFlex UM-98,M,blue,11636.1,11054.295,4,3
494,SaigonFlex UM-99,L,white,19351.386393442623,13062.185815573772,4,3
495,SaigonFlex UM-00,XL,purple,8656.966557377049,6242.53858452459,4,3
496,SaigonFlex UM-01,S,green,11338.433980634749,10771.51228160301,4,3
497,SaigonFlex UM-02,M,silver,17957.93108108108,17060.034527027023,4,3
498,SaigonFlex UM-03,L,pink,17636.85,15859.055519999998,4,3
499,SaigonFlex UM-04,XL,yellow,11293.2135989011,6445.037000892857,4,3
500,SaigonFlex UM-05,S,red,10989.306953642385,8723.311859801326,4,3
501,SaigonFlex UM-06,M,black,13211.57028169014,7279.575225211268,4,3
502,SaigonFlex UM-07,L,orange,13275.297368421052,10121.086713684212,4,3
503,SaigonFlex UM-08,XL,blue,21108.804545454543,18867.04950272728,4,3
504,SaigonFlex UM-09,S,white,22059.311538461538,14451.054988846152,4,3
505,SaigonFlex UM-10,M,purple,23693.57689655172,17609.06634951724,4,3
506,SaigonFlex UM-11,L,green,15456.909752650176,14463.03045555477,4,3
507,SaigonFlex UM-12,XL,silver,24574.291875,23345.57728125,4,3
508,SaigonFlex UM-13,S,pink,11576.454545454546,7095.208990909091,4,3
509,SaigonFlex UM-14,M,yellow,20.19065181083324,12.956974396309146,4,3
510,SaigonFlex UM-15,L,red,11057.58904706566,10398.556739860544,4,3
511,SaigonFlex UM-16,XL,black,20805.12,13741.781759999998,4,3
74,DragonWear UM-01,L,white,13273.377049180328,8752.464826229509,4,3
75,DragonWear UM-02,XL,purple,19.5273755372664,11.007227424141442,4,3
76,DragonWear UM-03,S,green,10388.7,9422.5509,4,3
77,DragonWear UM-04,M,silver,40.8038576116908,26.31945665469133,4,3
78,DragonWear UM-05,L,pink,37.29256098251077,22.174178289039563,4,3
79,DragonWear UM-06,XL,yellow,36.605450135907525,20.8106849942608,4,3
80,DragonWear UM-07,S,red,38.03775746056954,22.98203628371633,4,3
81,DragonWear UM-08,M,black,25.22889870213224,16.07824049275014,4,3
82,DragonWear UM-09,L,orange,36.33936099929246,22.64750699760115,4,3
83,DragonWear UM-10,XL,blue,37.23424823877981,23.48200633125174,4,3
84,DragonWear UM-11,S,white,24.88485617703392,15.326043830610496,4,3
85,DragonWear UM-12,M,purple,69.84718641169982,43.25130955146786,4,3
86,DragonWear UM-13,L,green,14175.0,13466.25,4,3
87,DragonWear UM-14,XL,silver,40.02615711874029,25.413390272717606,4,3
88,DragonWear UM-15,S,pink,10710.0,5994.387,4,3
89,DragonWear UM-16,M,yellow,10073.7,6682.89258,4,3
90,DragonWear UM-17,L,red,20.56269683739288,11.822868018182778,4,3
91,DragonWear UM-18,XL,black,43.06116054797477,25.791158994948525,4,3
92,DragonWear UM-19,S,orange,11626.60103626943,9137.345754404145,4,3
93,DragonWear UM-20,M,blue,12532.031818181818,7611.956126363636,4,3
94,DragonWear UM-21,L,white,10703.7,9943.7373,4,3
95,DragonWear UM-22,XL,purple,22.423899496901825,12.829182552408856,4,3
96,DragonWear UM-23,S,green,45.36921727539555,29.434041946543253,4,3
97,DragonWear UM-24,M,silver,7609.360194174757,3939.365772524272,4,3
98,DragonWear UM-25,L,pink,52.6379968011183,33.92023749086405,4,3
99,DragonWear UM-26,XL,yellow,9443.7,8971.515,4,3
100,DragonWear UM-27,S,red,12474.0,7666.520399999999,4,3
101,DragonWear UM-28,M,black,23.84863713844093,13.21077799792784,4,3
102,DragonWear UM-29,L,orange,48.68400086099692,30.21122270417349,4,3
103,DragonWear UM-30,XL,blue,10425.177091172214,7115.183364725037,4,3
104,DragonWear UM-31,S,white,39.06052517796674,25.097357367710305,4,3
105,DragonWear UM-32,M,purple,46.008403472897605,26.13542024368129,4,3
106,DragonWear UM-33,L,green,11626.290319148937,11044.97580319149,4,3
107,DragonWear UM-34,XL,silver,6788.18593220339,4684.52711181356,4,3
108,DragonWear UM-35,S,pink,11844.0,9063.0288,4,3
109,DragonWear UM-36,M,yellow,14767.077006507592,14028.723156182212,4,3
110,DragonWear UM-37,L,red,70.71920615351613,42.91202696876963,4,3
111,DragonWear UM-38,XL,black,9513.0,9037.35,4,3
112,DragonWear UM-39,S,orange,30.019427445814017,19.258928547891312,4,3
113,DragonWear UM-40,M,blue,24.49589455331665,13.555895715518846,4,3
114,DragonWear UM-41,L,white,10640.7,5747.04207,4,3
115,DragonWear UM-42,XL,purple,10818.745208023774,9215.40716819465,4,3
116,DragonWear UM-43,S,green,23.2009732482921,14.378618182881723,4,3
117,DragonWear UM-44,M,silver,23.89515899746957,13.852857629498953,4,3
118,DragonWear UM-45,L,pink,18868.5,10428.619950000002,4,3
119,DragonWear UM-46,XL,yellow,32.10973696022596,20.62856719618168,4,3
120,DragonWear UM-47,S,red,37.95726000127293,24.56236402951228,4,3
121,DragonWear UM-48,M,black,36.99106214195303,23.83802621581005,4,3
122,DragonWear UM-49,L,orange,46.10278220105583,27.542789685301045,4,3
123,DragonWear UM-50,XL,blue,33.288125997666015,21.17804773686574,4,3
124,DragonWear UM-51,S,white,59.22913883606159,37.57821971780847,4,3
125,DragonWear UM-52,M,purple,6671.7,6338.115,4,3
126,DragonWear UM-53,L,green,29.7889424731643,17.33448492430065,4,3
127,DragonWear UM-54,XL,silver,98.30428985475488,62.21595412371517,4,3
128,DragonWear UM-55,S,pink,42.5324340547644,23.55024120842637,4,3
129,DragonWear UM-56,M,yellow,23.503209291778774,14.328190685313045,4,3
199,IndigoViet UM-01,XL,yellow,15105.674347826089,11904.78195352174,4,3
200,IndigoViet UM-02,S,red,14491.708235294118,8826.899486117647,4,3
201,IndigoViet UM-03,M,black,18386.83451612903,15661.90564083871,4,3
202,IndigoViet UM-04,L,orange,16231.71508474576,15420.129330508473,4,3
203,IndigoViet UM-05,XL,blue,12468.703333333337,11003.630691666667,4,3
204,IndigoViet UM-06,S,white,10730.285073529412,6927.472043470589,4,3
205,IndigoViet UM-07,M,purple,12837.05181818182,7742.025951545455,4,3
206,IndigoViet UM-08,L,green,10546.53264,5820.631364016001,4,3
207,IndigoViet UM-09,XL,silver,11575.161549295775,8926.764586816902,4,3
208,IndigoViet UM-10,S,pink,17521.536666666667,9855.864375,4,3
209,IndigoViet UM-11,M,yellow,19214.37,13083.064533,4,3
210,IndigoViet UM-12,L,red,15511.570819672132,10377.240878360655,4,3
223,LotusWear UM-01,XL,blue,10136.85,5587.4317200000005,4,3
224,LotusWear UM-02,S,white,7682.090963855422,5061.729736084338,4,3
225,LotusWear UM-03,M,purple,9131.85,5558.557095,4,3
226,LotusWear UM-04,L,green,8879.85,8435.8575,4,3
227,LotusWear UM-05,XL,silver,9546.096575342466,5405.954490616439,4,3
228,LotusWear UM-06,S,pink,7714.35,4099.40559,4,3
817,HanoiStreet UM-01,M,silver,4913.37,3947.892795,4,3
818,HanoiStreet UM-02,L,pink,21.57732512939597,12.363826367646892,4,3
819,HanoiStreet UM-03,XL,yellow,14579.50153846154,12477.137416615386,4,3
820,HanoiStreet UM-04,S,red,12599.37,11653.157313000002,4,3
821,HanoiStreet UM-05,M,black,40.164718704262754,22.574848792573857,4,3
822,HanoiStreet UM-06,L,orange,4674.7290361445785,4440.992584337349,4,3
823,HanoiStreet UM-07,XL,blue,7496.369999999999,7121.551499999999,4,3
824,HanoiStreet UM-08,S,white,5543.37,4445.228403,4,3
825,HanoiStreet UM-09,M,purple,30.28385965302172,16.88916680496091,4,3
826,HanoiStreet UM-10,L,green,12730.405428472704,12093.885157049066,4,3
827,HanoiStreet UM-11,XL,silver,7496.37,6075.807885,4,3
828,HanoiStreet UM-12,S,pink,10146.73689473684,8943.333899021052,4,3
829,HanoiStreet UM-13,M,yellow,3815.5614893617017,2691.1155184468084,4,3
830,HanoiStreet UM-14,L,red,44.0621085973863,27.30215489435084,4,3
831,HanoiStreet UM-15,XL,black,40.01662728349383,23.369209980731377,4,3
832,HanoiStreet UM-16,S,orange,32.164663236602394,20.021752693261533,4,3
833,HanoiStreet UM-17,M,blue,23.600844912613496,13.1347111882626,4,3
834,HanoiStreet UM-18,L,white,13229.370000000004,10026.539523,4,3
835,HanoiStreet UM-19,XL,purple,6299.37,5984.4015,4,3
836,HanoiStreet UM-20,S,green,10079.37,9571.369752,4,3
837,HanoiStreet UM-21,M,silver,10059.6825,9556.698375,4,3
838,HanoiStreet UM-22,L,pink,10919.37,10373.4015,4,3
839,HanoiStreet UM-23,XL,yellow,9597.8685,7830.90090915,4,3
840,HanoiStreet UM-24,S,red,11024.37,9145.817352,4,3
841,HanoiStreet UM-25,M,black,18.06653099279958,10.506212312054467,4,3
842,HanoiStreet UM-26,L,orange,9071.37,6994.933407,4,3
843,HanoiStreet UM-27,XL,blue,6299.37,5984.4015,4,3
844,HanoiStreet UM-28,S,white,27.69893650605924,16.728748583640208,4,3
845,HanoiStreet UM-29,M,purple,46.644709743829566,29.34289561026984,4,3
846,HanoiStreet UM-30,L,green,6985.37,6636.1015,4,3
847,HanoiStreet UM-31,XL,silver,6929.37,5692.477455,4,3
848,HanoiStreet UM-32,S,pink,36.07634897741269,20.99193459089709,4,3
849,HanoiStreet UM-33,M,yellow,4137.985384615385,3139.075712769231,4,3
850,HanoiStreet UM-34,L,red,20.11980168384474,12.325171963068732,4,3
851,HanoiStreet UM-35,XL,black,35.49075962480593,22.664320123200994,4,3
852,HanoiStreet UM-36,S,orange,9109.170000000002,8653.711500000001,4,3
853,HanoiStreet UM-37,M,blue,5165.37,4329.613133999999,4,3
854,HanoiStreet UM-38,L,white,8770.989617224881,8332.440136363637,4,3
1027,MekongStyle UM-01,XL,silver,14736.2840625,13999.469859375,4,3
1028,MekongStyle UM-02,S,pink,13423.977329842932,12210.449779225131,4,3
1124,MekongFit UM-01,S,white,8199.463653250774,7789.490470588234,4,3
1125,MekongFit UM-02,M,purple,11760.3675,9002.56132125,4,3
1126,MekongFit UM-03,L,green,8742.781764705884,6289.557201529413,4,3
1127,MekongFit UM-04,XL,silver,9359.509534883722,8891.534058139536,4,3
1128,MekongFit UM-05,S,pink,11024.37,6125.139972,4,3
1129,MekongFit UM-06,M,yellow,5529.824602774275,3583.3263425977298,4,3
1130,MekongFit UM-07,L,red,11780.37,10067.504202,4,3
1131,MekongFit UM-08,XL,black,5230.89963671128,3135.924332208413,4,3
1132,MekongFit UM-09,S,orange,7701.12,4741.579584000001,4,3
1133,MekongFit UM-10,M,blue,7748.37,4407.272856,4,3
1134,MekongFit UM-11,L,white,11011.57028818444,8816.96432974928,4,3
1135,MekongFit UM-12,XL,purple,11528.37,10951.9515,4,3
1136,MekongFit UM-13,S,green,9134.37,8677.6515,4,3
1137,MekongFit UM-14,M,silver,9511.97335781742,5349.533816436517,4,3
1138,MekongFit UM-15,L,pink,2691.99,1457.981784,4,3
1139,MekongFit UM-16,XL,yellow,8189.176153846154,6091.928140846154,4,3
1140,MekongFit UM-17,S,red,9570.261891891892,5120.090112162163,4,3
1141,MekongFit UM-18,M,black,10507.848260869563,9982.455847826086,4,3
1142,MekongFit UM-19,L,orange,8326.33408839779,7398.780470950277,4,3
1143,MekongFit UM-20,XL,blue,6625.844226804124,6294.552015463917,4,3
1749,SaigonCore UM-01,M,yellow,7101.188181818181,6343.491402818181,4,3
1750,SaigonCore UM-02,L,red,4962.51,2940.287175,4,3
1751,SaigonCore UM-03,XL,black,8189.370000000001,6178.060728,4,3
1752,SaigonCore UM-04,S,orange,9766.063636363637,9277.760454545454,4,3
1753,SaigonCore UM-05,M,blue,11333.7,6682.34952,4,3
1754,SaigonCore UM-06,L,white,38.63377724114878,23.627889604957712,4,3
1863,BambooCraft UM-01,XL,blue,10115.099166666669,6342.1671775,4,3
1864,BambooCraft UM-02,S,white,11978.285094339622,7438.515043584906,4,3
1865,BambooCraft UM-03,M,purple,23.25353179177501,13.33115554071414,4,3
1866,BambooCraft UM-04,L,green,13638.145862068968,9430.77786362069,4,3
1867,BambooCraft UM-05,XL,silver,11388.249310344829,5870.642519482759,4,3
1868,BambooCraft UM-06,S,pink,14247.512493297589,13535.136868632708,4,3
1869,BambooCraft UM-07,M,yellow,11339.37,7381.929870000001,4,3
1870,BambooCraft UM-08,L,red,10134.107704918031,9627.402319672132,4,3
1871,BambooCraft UM-09,XL,black,12087.152608695653,7307.892467217392,4,3
1872,BambooCraft UM-10,S,orange,15214.602558139535,10097.93171783721,4,3
1873,BambooCraft UM-11,M,blue,9675.597272727273,9191.817409090909,4,3
1874,BambooCraft UM-12,L,white,10118.745,9612.80775,4,3
1875,BambooCraft UM-13,XL,purple,13973.850935875216,11114.801034395146,4,3
1876,BambooCraft UM-14,S,green,17668.006363636363,16784.606045454544,4,3
1877,BambooCraft UM-15,M,silver,35.215630853528786,19.4545258610241,4,3
1878,BambooCraft UM-16,L,pink,9708.284634146345,7207.430512390245,4,3
1879,BambooCraft UM-17,XL,yellow,12504.491621621622,11879.26704054054,4,3
1880,BambooCraft UM-18,S,red,11356.870000000004,6008.919917,4,3
1881,BambooCraft UM-19,M,black,11652.151690140843,7134.61247987324,4,3
1994,UrbanVN UM-01,L,white,7359.568083067093,5306.248587891373,4,3
1995,UrbanVN UM-02,XL,purple,5159.312850739579,3025.421055673689,4,3
1996,UrbanVN UM-03,S,green,33.89554152763984,21.59179509154807,4,3
1997,UrbanVN UM-04,M,silver,9479.086981132075,7933.047894509435,4,3
2110,PhoenixWear UM-01,L,red,10835.37,10293.6015,4,3
2111,PhoenixWear UM-02,XL,black,6929.37,5689.01277,4,3
2112,PhoenixWear UM-03,S,orange,6863.706,6505.4205468,4,3
2113,PhoenixWear UM-04,M,blue,20.96410901157047,11.5748493811317,4,3
2114,PhoenixWear UM-05,L,white,10851.12,5601.3481440000005,4,3
2115,PhoenixWear UM-06,XL,purple,7572.40448275862,5696.71989237931,4,3
2116,PhoenixWear UM-07,S,green,6892.438965517242,6547.817017241379,4,3
2117,PhoenixWear UM-08,M,silver,8322.37,7906.2515,4,3
2118,PhoenixWear UM-09,L,pink,38.210675661195815,24.35816580518184,4,3
2119,PhoenixWear UM-10,XL,yellow,8315.37,7063.906814999999,4,3
2120,PhoenixWear UM-11,S,red,6667.367225806452,3474.365061367742,4,3
2121,PhoenixWear UM-12,M,black,7559.25,6029.257799999999,4,3
2122,PhoenixWear UM-13,L,orange,12072.087391304349,9086.660179434784,4,3
2123,PhoenixWear UM-14,XL,blue,7489.429322033899,5615.574105661017,4,3
2124,PhoenixWear UM-15,S,white,10854.356301369864,6990.205458082193,4,3
2286,VietMotion UM-01,L,green,8937.973131935883,8294.439066436498,4,3
2287,VietMotion UM-02,XL,silver,10079.37,7890.130836,4,3
2288,VietMotion UM-03,S,pink,41.44278538358636,24.9855947736624,4,3
2289,VietMotion UM-04,M,yellow,11018.7,9739.428929999998,4,3
2290,VietMotion UM-05,L,red,9669.87,7081.245801000001,4,3
2291,VietMotion UM-06,XL,black,11018.7,7937.87148,4,3
2292,VietMotion UM-07,S,orange,8635.538709677421,6930.883368387097,4,3
2293,VietMotion UM-08,M,blue,9638.37,9156.4515,4,3
2294,VietMotion UM-09,L,white,51.07118772891244,32.88508352299283,4,3
2295,VietMotion UM-10,XL,purple,10934.453696808512,10387.731011968086,4,3
2296,VietMotion UM-11,S,green,10640.7,8784.961920000002,4,3
2297,VietMotion UM-12,M,silver,50.47715313856764,31.794464597878992,4,3
130,DragonWear UR-01,L,red,19.08556428728413,12.401673920112046,4,7
131,DragonWear UR-02,XL,black,22.756936136138982,13.314427513518831,4,7
132,DragonWear UR-03,S,orange,9387.0,7485.1938,4,7
133,DragonWear UR-04,M,blue,8820.985714285714,7253.496552857143,4,7
134,DragonWear UR-05,L,white,40.69129171925744,25.50199869244104,4,7
135,DragonWear UR-06,XL,purple,40.67096228171263,24.00372095766753,4,7
136,DragonWear UR-07,S,green,5005.35,4469.77755,4,7
137,DragonWear UR-08,M,silver,40.69149385940541,24.333007208360467,4,7
138,DragonWear UR-09,L,pink,154.63888062104218,94.75505858314092,4,7
139,DragonWear UR-10,XL,yellow,41.6106525032774,26.521286356649966,4,7
140,DragonWear UR-11,S,red,52.15532346340829,33.81794706998278,4,7
141,DragonWear UR-12,M,black,8183.7,7774.514999999999,4,7
142,DragonWear UR-13,L,orange,48.50179004454419,30.402248106105507,4,7
143,DragonWear UR-14,XL,blue,5549.752173913043,3170.018441739131,4,7
144,DragonWear UR-15,S,white,5789.7,5500.214999999999,4,7
145,DragonWear UR-16,M,purple,42.972333451896645,25.43002474538521,4,7
146,DragonWear UR-17,L,green,29.191930027143464,17.28558392762082,4,7
147,DragonWear UR-18,XL,silver,44.86184643545983,27.9829459342423,4,7
148,DragonWear UR-19,S,pink,8284.5,7108.101000000001,4,7
149,DragonWear UR-20,M,yellow,24.30956548346552,13.950717882006987,4,7
150,DragonWear UR-21,L,red,6524.2531914893625,4447.5834006382975,4,7
151,DragonWear UR-22,XL,black,30.12250471383129,16.90015329196289,4,7
152,DragonWear UR-23,S,orange,27.271837623888736,15.966630483240037,4,7
153,DragonWear UR-24,M,blue,34.217925895939445,19.80273149585107,4,7
154,DragonWear UR-25,L,white,83.58494554562807,48.44840986139958,4,7
155,DragonWear UR-26,XL,purple,6032.25,5730.6375,4,7
156,DragonWear UR-27,S,green,15.6911039278997,8.996663510353542,4,7
157,DragonWear UR-28,M,silver,43.57589263185027,24.15016577873028,4,7
158,DragonWear UR-29,L,pink,17.372937016254994,9.586167633175872,4,7
159,DragonWear UR-30,XL,yellow,27.418754599546137,17.788526811415327,4,7
160,DragonWear UR-31,S,red,8757.0,8319.15,4,7
161,DragonWear UR-32,M,black,51.19184483471268,30.34536424775848,4,7
162,DragonWear UR-33,L,orange,33.97795757096608,19.99374011508968,4,7
163,DragonWear UR-34,XL,blue,6636.2625,4713.73725375,4,7
164,DragonWear UR-35,S,white,6815.393617021276,3720.523375531915,4,7
165,DragonWear UR-36,M,purple,8309.284615384617,7893.820384615386,4,7
166,DragonWear UR-37,L,green,21.518264558046184,13.29752851044007,4,7
167,DragonWear UR-38,XL,silver,24.87537893001365,14.224373227866726,4,7
168,DragonWear UR-39,S,pink,43.45991850151962,28.03147873924418,4,7
169,DragonWear UR-40,M,yellow,24.725951184208856,15.543585995353366,4,7
170,DragonWear UR-41,L,red,8793.62462686567,5372.025284552239,4,7
171,DragonWear UR-42,XL,black,36.11049111896276,20.183637635922963,4,7
172,DragonWear UR-43,S,orange,33.724640286606764,19.95682830302861,4,7
229,LotusWear UR-01,M,yellow,6513.15,4765.02054,4,7
230,LotusWear UR-02,L,red,8186.85,7777.5075,4,7
231,LotusWear UR-03,XL,black,8690.85,8180.697105,4,7
232,LotusWear UR-04,S,orange,25.51738184562763,16.277839769249763,4,7
233,LotusWear UR-05,M,blue,4721.85,4485.7575,4,7
234,LotusWear UR-06,L,white,5204.85,3942.15339,4,7
235,LotusWear UR-07,XL,purple,6296.85,3378.260025,4,7
236,LotusWear UR-08,S,green,6434.257407407407,5945.253844444444,4,7
237,LotusWear UR-09,M,silver,6401.85,3225.892215,4,7
238,LotusWear UR-10,L,pink,4412.916666666667,2846.3312500000006,4,7
239,LotusWear UR-11,XL,yellow,4799.280167597765,4433.575018826817,4,7
240,LotusWear UR-12,S,red,5537.754000000001,5115.2233698,4,7
241,LotusWear UR-13,M,black,5036.85,3089.60379,4,7
242,LotusWear UR-14,L,orange,5564.335207100592,3416.501817159764,4,7
243,LotusWear UR-15,XL,blue,7241.85,6524.90685,4,7
244,LotusWear UR-16,S,white,7556.85,7036.183035,4,7
245,LotusWear UR-17,M,purple,78.06779655202614,50.31260283485738,4,7
246,LotusWear UR-18,L,green,8877.426923076924,4855.952526923077,4,7
247,LotusWear UR-19,XL,silver,4921.967647058824,4675.869264705882,4,7
248,LotusWear UR-20,S,pink,6826.622727272727,5780.784125454546,4,7
249,LotusWear UR-21,M,yellow,5036.85,3544.431345,4,7
250,LotusWear UR-22,L,red,7556.85,6491.334150000001,4,7
251,LotusWear UR-23,XL,black,6941.388461538462,5643.34881923077,4,7
252,LotusWear UR-24,S,orange,7556.85,4964.094765,4,7
253,LotusWear UR-25,M,blue,8816.85,5025.6045,4,7
254,LotusWear UR-26,L,white,10076.85,8442.38493,4,7
255,LotusWear UR-27,XL,purple,42.673051514511954,25.46472320973422,4,7
256,LotusWear UR-28,S,green,5414.85,5144.1075,4,7
257,LotusWear UR-29,M,silver,7052.85,5494.17015,4,7
258,LotusWear UR-30,L,pink,8186.85,7777.5075,4,7
